patentno,risk,satisfy,name,home,resident,surgery,history,cost,centile
15207,0,17063.0,Pittsburgh,PA,9324,3438,12.55899,48.39297,81
15208,0,11179.0,Pittsburgh,PA,8329,3377,26.22164,40.91873,81
15209,0,10486.0,Pittsburgh,PA,9290,3507,16.1141,60.72887,81
15210,0,20533.0,Pittsburgh,PA,20128,8000,9.16137,44.07789,81
15211,0,7459.0,Pittsburgh,PA,8775,2801,25.81197,57.92537,81
15212,0,16408.0,Pittsburgh,PA,21853,7804,14.97277,45.90722,81
15213,0,4770.0,Pittsburgh,PA,10690,2829,47.84846,41.38031,81
15214,0,16058.0,Pittsburgh,PA,10985,4475,15.066,46.55579,81
15215,0,3089.0,Pittsburgh,PA,9504,3428,39.16246,77.8022,81
15216,0,5020.0,Pittsburgh,PA,17565,6325,31.02192,67.6343,81
15217,0,1038.0,Pittsburgh,PA,19076,6363,61.76872,90.448,81
15218,0,5501.0,Pittsburgh,PA,10955,3838,34.53218,56.8806,81
15219,0,23185.0,Pittsburgh,PA,10344,3092,12.21964,25.06277,81
15220,0,4170.0,Pittsburgh,PA,14888,5133,33.63111,72.80848,81
15221,0,7812.0,Pittsburgh,PA,25510,9201,28.36535,51.35207,81
15222,0,1600.0,Pittsburgh,PA,1575,102,30.53968,123.9212,81
15223,0,11180.0,Pittsburgh,PA,5645,2074,17.87422,55.29448,81
15224,0,15522.0,Pittsburgh,PA,8347,2811,20.15095,39.09593,81
15225,0,13321.0,Pittsburgh,PA,892,305,12.78027,57.64293,81
15226,0,9841.0,Pittsburgh,PA,10518,3954,18.09279,59.66579,81
15227,0,8284.0,Pittsburgh,PA,21368,8232,20.51666,62.42482,81
15228,0,837.0,Pittsburgh,PA,12087,4723,62.32316,100.1752,81
15229,0,5920.0,Pittsburgh,PA,9674,3693,27.31032,65.80235,81
15232,0,974.0,Pittsburgh,PA,8274,1837,69.02345,81.80738,81
15233,0,16366.0,Pittsburgh,PA,3623,655,15.59481,44.9239,81
15234,0,6448.0,Pittsburgh,PA,11075,4162,24.68623,66.42346,81
15235,0,6697.0,Pittsburgh,PA,28814,11181,25.76525,62.95179,81
15236,0,4601.0,Pittsburgh,PA,22307,8861,28.14811,77.17063,81
15237,0,2217.0,Pittsburgh,PA,30873,11775,42.23108,88.59121,81
15238,1,764.0,Pittsburgh,PA,9501,3862,57.57289,113.2669,81
15239,0,5793.0,Pittsburgh,PA,14473,6136,26.57362,68.27372,81
15241,1,458.0,Pittsburgh,PA,14181,6015,64.50885,124.0664,81
15243,0,1451.0,Pittsburgh,PA,10140,3863,49.57594,95.42865,81
15301,0,10277.0,Washington,PA,34705,13233,17.18196,59.60825,81
15311,0,11774.0,Amity,PA,937,405,12.70011,62.21299,81
15312,0,15715.0,Avella,PA,2576,1081,10.59783,55.07219,81
15314,0,18080.0,Bentleyville,PA,2709,1093,10.92654,48.26875,81
15315,0,23181.0,Bobtown,PA,526,208,5.51331,36.65987,81
15317,0,3350.0,Canonsburg,PA,22640,9222,33.12279,84.17675,81
15320,0,16255.0,Carmichaels,PA,3541,1443,12.08698,51.23046,81
15321,0,6012.0,Cecil,PA,1246,519,23.27448,72.02653,81
15322,0,19849.0,Clarksville,PA,1636,668,10.75795,43.4777,81
15323,0,13600.0,Claysville,PA,3317,1396,12.66204,57.14081,81
15324,0,18133.0,Cokeburg,PA,508,202,9.25197,51.03301,81
15325,0,21991.0,Crucible,PA,502,204,13.14741,31.60077,81
15327,0,23115.0,Dilliner,PA,1039,417,5.29355,37.75695,81
15329,0,11486.0,Prosperity,PA,1438,597,15.99444,57.44548,81
15330,0,5948.0,Eighty Four,PA,3509,1503,21.43061,75.69827,81
15331,0,17783.0,Ellsworth,PA,772,290,8.80829,52.80743,81
15332,0,10157.0,Finleyville,PA,5466,2194,12.91621,67.45124,81
15333,0,17337.0,Fredericktown,PA,1609,673,13.11374,46.6604,81
15337,0,16325.0,Graysville,PA,598,253,9.36455,55.75476,81
15338,0,18939.0,Greensboro,PA,1181,496,10.16088,47.29197,81
15340,0,9844.0,Hickory,PA,1048,437,14.4084,66.00504,81
15341,0,16963.0,Holbrook,PA,675,289,12.74074,48.35374,81
15342,0,13032.0,Houston,PA,3713,1398,14.67816,55.12972,81
15344,0,20857.0,Jefferson,PA,936,401,9.50855,42.44077,81
15345,0,16939.0,Marianna,PA,1238,520,13.00485,47.94577,81
15346,0,19353.0,Mather,PA,568,208,8.4507,49.035,81
15349,0,16734.0,Mount Morris,PA,1404,610,10.11396,53.44815,81
15350,0,16394.0,Muse,PA,500,206,9.8,54.84597,81
15351,0,22619.0,Nemacolin,PA,612,259,6.69935,39.04624,81
15352,0,22202.0,New Freeport,PA,580,241,7.75862,39.67389,81
15357,0,11282.0,Rices Landing,PA,1131,455,13.7931,61.97501,81
15358,0,15763.0,Richeyville,PA,574,212,13.24042,50.43544,81
15360,0,10010.0,Scenery Hill,PA,1336,562,14.44611,65.38,81
15363,0,17317.0,Strabane,PA,527,199,9.67742,52.64397,81
15364,0,19739.0,Sycamore,PA,530,196,8.67925,47.4005,81
15367,0,1237.0,Venetia,PA,3306,1445,45.82577,110.2241,81
15370,0,13824.0,Waynesburg,PA,10416,3464,15.75461,51.19385,81
15376,0,16753.0,West Alexander,PA,1201,508,10.24147,53.18401,81
15377,0,20686.0,West Finley,PA,570,248,5.96491,49.035,81
15380,0,18786.0,Wind Ridge,PA,594,270,11.11111,46.0929,81
15401,0,16937.0,Uniontown,PA,25463,9927,14.49947,45.38157,81
15410,0,19030.0,Adah,PA,799,342,11.26408,45.14358,81
15411,0,13223.0,Addison,PA,530,201,18.11321,48.7081,81
15417,0,15536.0,Brownsville,PA,6449,2616,15.0721,47.82809,81
15419,0,6991.0,California,PA,1791,619,28.53155,56.11827,81
15423,0,12064.0,Coal Center,PA,1471,602,16.38341,54.94012,81
15424,0,22680.0,Confluence,PA,1752,654,5.82192,40.09494,81
15425,0,19059.0,Connellsville,PA,15446,6303,10.81833,45.84315,81
15427,0,18635.0,Daisytown,PA,854,349,9.95316,48.48973,81
15428,0,21237.0,Dawson,PA,1351,566,6.58771,46.04975,81
15431,0,22299.0,Dunbar,PA,3701,1529,5.80924,42.41854,81
15433,0,22060.0,East Millsboro,PA,818,296,8.31296,39.53921,81
15436,0,20752.0,Fairchance,PA,2148,841,9.96276,41.95173,81
15437,0,16452.0,Farmington,PA,1943,698,14.92537,45.88761,81
15438,0,10411.0,Fayette City,PA,1758,691,16.2116,60.83347,81
15442,0,20528.0,Grindstone,PA,2008,797,10.10956,42.46954,81
15445,0,17117.0,Hopwood,PA,2384,970,11.36745,50.31122,81
15451,0,21532.0,Lake Lynn,PA,604,281,9.60265,39.73927,81
15456,0,22126.0,Lemont Furnace,PA,1840,761,6.03261,43.11419,81
15458,0,17162.0,Mc Clellandtown,PA,1853,739,9.49811,53.40892,81
15459,0,22428.0,Markleysburg,PA,1265,490,6.00791,41.35285,81
15461,0,21528.0,Masontown,PA,3127,1297,10.74512,37.79749,81
15464,0,22596.0,Mill Run,PA,1039,447,4.13859,43.60585,81
15468,0,21875.0,New Salem,PA,2123,877,6.59444,43.41101,81
15469,0,22234.0,Normalville,PA,1754,776,6.21437,42.08118,81
15470,0,7785.0,Ohiopyle,PA,864,343,24.30556,58.49156,81
15473,0,14149.0,Perryopolis,PA,2739,1078,13.39905,54.44977,81
15474,0,19782.0,Point Marion,PA,1731,744,12.70942,40.31723,81
15475,0,23001.0,Republic,PA,1076,365,7.80669,34.3245,81
15477,0,14292.0,Roscoe,PA,676,266,15.08876,51.13631,81
15478,0,21719.0,Smithfield,PA,4317,1791,6.48599,44.27403,81
15479,0,14670.0,Smithton,PA,1430,601,14.12587,51.80711,81
15480,0,16384.0,Smock,PA,1698,707,9.8351,54.81067,81
15482,0,18727.0,Star Junction,PA,576,229,11.45833,45.64962,81
15483,0,17962.0,Stockdale,PA,509,184,12.57367,45.766,81
15486,0,15113.0,Vanderbilt,PA,1977,814,12.64542,53.12125,81
15490,0,19120.0,White,PA,719,336,5.28512,55.16503,81
15501,0,14022.0,Somerset,PA,12019,4686,14.93469,52.08825,81
15521,0,21403.0,Alum Bank,PA,1208,517,8.11258,42.81083,81
15522,0,13681.0,Bedford,PA,8660,3464,14.3418,54.02742,81
15530,0,19542.0,Berlin,PA,4881,1461,7.35505,50.33737,81
15531,0,14718.0,Boswell,PA,2815,1182,15.45293,49.39851,81
15533,0,21977.0,Breezewood,PA,927,389,7.33549,41.67975,81
15534,0,19633.0,Buffalo Mills,PA,700,308,8,48.90424,81
15535,0,20350.0,Clearville,PA,1563,678,8.18938,46.35311,81
15537,0,19048.0,Everett,PA,5948,2512,9.12912,48.77087,81
15538,0,19833.0,Fairhope,PA,551,227,9.80036,45.15274,81
15541,0,18801.0,Friedens,PA,2646,1124,10.1285,47.73917,81
15542,0,20444.0,Garrett,PA,930,437,5.05376,51.48675,81
15545,0,22219.0,Hyndman,PA,2024,855,4.8913,44.43225,81
15550,0,17774.0,Manns Choice,PA,1262,512,11.80666,47.67248,81
15551,0,20855.0,Markleton,PA,587,257,7.83646,45.3358,81
15552,0,20937.0,Meyersdale,PA,4309,1780,9.14365,42.70621,81
15554,0,17685.0,New Paris,PA,1809,773,10.55832,50.07454,81
15557,0,18949.0,Rockwood,PA,2630,1120,10.38023,46.89184,81
15558,0,20230.0,Salisbury,PA,1651,671,8.05572,46.97292,81
15559,0,19251.0,Schellsburg,PA,1291,530,7.82339,50.45636,81
15563,0,18015.0,Stoystown,PA,2511,1064,9.83672,50.35567,81
15601,0,5649.0,Greensburg,PA,40434,15385,27.61537,67.57154,81
15610,0,15725.0,Acme,PA,1807,743,14.16713,48.90163,81
15613,0,12395.0,Apollo,PA,10808,4442,14.49852,57.1735,81
15618,0,19435.0,Avonmore,PA,1184,503,7.01014,51.28276,81
15622,0,7416.0,Champion,PA,922,368,22.99349,63.0917,81
15623,0,18647.0,Claridge,PA,640,270,12.5,44.08181,81
15626,0,6061.0,Delmont,PA,3548,1424,25.84555,67.28255,81
15627,0,15492.0,Derry,PA,4976,2064,10.7918,55.31802,81
15628,0,21109.0,Donegal,PA,570,223,11.92982,37.34244,81
15629,0,22903.0,East Vandergrift,PA,521,208,5.37428,39.228,81
15631,0,21834.0,Everson,PA,774,310,6.84755,43.1508,81
15632,0,4023.0,Export,PA,5637,2251,34.04293,73.57473,81
15636,0,2986.0,Harrison City,PA,1813,789,35.79702,85.4752,81
15637,0,13961.0,Herminie,PA,1745,672,13.29513,55.05257,81
15639,0,17732.0,Hunker,PA,1529,682,11.7724,47.8307,81
15642,0,5966.0,Irwin,PA,31809,13271,24.77601,69.75784,81
15644,0,10727.0,Jeannette,PA,14245,5649,16.42682,59.35981,81
15650,0,11680.0,Latrobe,PA,19851,7654,16.81024,55.45008,81
15656,0,12328.0,Leechburg,PA,7168,2935,14.18806,57.88353,81
15658,0,7140.0,Ligonier,PA,6852,2756,26.41565,58.88777,81
15665,0,18312.0,Manor,PA,893,402,7.95073,52.77081,81
15666,0,14942.0,Mount Pleasant,PA,11874,4757,12.35472,54.11372,81
15668,0,1620.0,Murrysville,PA,9068,3935,47.38641,94.56956,81
15670,0,16231.0,New Alexandria,PA,2854,1250,12.92922,49.83264,81
15671,0,21514.5,New Derry,PA,697,323,5.30846,47.2122,81
15672,0,10051.0,New Stanton,PA,2405,888,17.00624,60.82301,81
15673,0,19951.0,North Apollo,PA,972,422,8.64198,46.7977,81
15675,0,17941.0,Penn,PA,986,427,7.80933,54.02742,81
15679,0,18558.0,Ruffs Dale,PA,2167,911,7.89109,52.26477,81
15681,0,19254.0,Saltsburg,PA,3265,1321,9.77029,47.08668,81
15683,0,13478.0,Scottdale,PA,5894,2327,15.21887,53.02841,81
15684,0,18741.0,Slickville,PA,563,237,8.52576,50.6695,81
15686,0,19391.0,Spring Church,PA,895,386,7.3743,50.78588,81
15687,0,15990.0,Stahlstown,PA,1042,429,13.53167,49.3619,81
15688,0,17497.0,Tarrs,PA,540,175,5.18519,59.86324,81
15690,0,17879.0,Vandergrift,PA,6784,2646,10.98172,48.73425,81
15697,0,14122.0,Youngwood,PA,3311,980,12.71519,55.69853,81
15698,0,21571.0,Yukon,PA,525,235,8.19048,41.98965,81
15701,0,5835.0,Indiana,PA,18659,6992,30.83766,60.43466,81
15714,0,21853.0,Northern Cambria,PA,4139,1723,9.13264,39.09855,81
15717,0,16573.0,Blairsville,PA,7856,3173,11.86354,50.83818,81
15722,0,19939.0,Carrolltown,PA,2144,868,8.95522,46.29296,81
15724,0,22466.0,Cherry Tree,PA,1997,785,6.55984,40.22439,81
15725,0,19460.0,Clarksburg,PA,1180,467,7.54237,50.28506,81
15728,0,17958.0,Clymer,PA,2615,1096,10.63097,49.12523,81
15729,0,22216.0,Commodore,PA,1002,447,7.78443,39.46206,81
15732,0,19721.0,Creekside,PA,1160,491,8.7931,47.27889,81
15742,0,20997.0,Glen Campbell,PA,742,282,7.81671,44.7853,81
15747,0,14390.0,Home,PA,1590,699,14.02516,52.71328,81
15748,0,15594.0,Homer City,PA,4949,2083,13.35623,50.60281,81
15757,0,22106.0,Mahaffey,PA,1226,503,5.95432,43.35348,81
15759,0,18926.0,Marion Center,PA,1895,767,11.02902,45.83138,81
15765,0,17371.0,Penn Run,PA,1192,488,12.58389,47.45673,81
15767,0,17197.0,Punxsutawney,PA,9818,3955,12.7419,47.69994,81
15771,0,19372.0,Rochester Mills,PA,648,288,10.95679,44.67677,81
15772,0,22091.0,Rossiter,PA,1264,447,5.61709,44.01513,81
15774,0,18744.0,Shelocta,PA,2199,961,9.68622,48.66626,81
15775,0,19691.0,Spangler,PA,939,386,10.54313,44.36556,81
15801,0,10772.0,Du Bois,PA,14421,5633,18.11247,56.31179,81
15823,0,17624.0,Brockport,PA,1078,456,10.01855,51.17293,81
15824,0,15659.0,Brockway,PA,3641,1530,11.53529,53.58937,81
15825,0,15378.0,Brookville,PA,6887,2742,13.60534,50.79242,81
15829,0,19219.0,Corsica,PA,811,376,10.97411,45.1122,81
15834,0,15430.0,Emporium,PA,3674,1436,13.01034,51.66589,81
15840,0,16451.0,Falls Creek,PA,1390,573,10.28777,53.87966,81
15845,0,17537.0,Johnsonburg,PA,2584,1036,9.13313,52.94734,81
15846,0,16832.0,Kersey,PA,2655,1129,7.34463,57.99206,81
15848,0,18325.0,Luthersburg,PA,637,274,7.06436,54.2654,81
15849,0,17195.0,Penfield,PA,1054,427,8.82353,54.455,81
15851,0,18683.0,Reynoldsville,PA,4426,1903,8.99232,50.0157,81
15853,0,12022.0,Ridgway,PA,5073,2005,13.46343,60.09468,81
15856,0,14056.0,Rockton,PA,599,247,12.18698,56.74069,81
15857,0,9129.0,Saint Marys,PA,10147,4023,15.48241,67.0838,81
15860,0,14597.0,Sigel,PA,843,337,15.30249,49.97778,81
15864,0,15902.0,Summerville,PA,1283,559,12.159,51.94703,81
15865,0,21794.0,Sykesville,PA,921,373,6.51466,43.88698,81
15868,0,19929.0,Weedville,PA,734,287,6.26703,50.96632,81
15870,0,13144.0,Wilcox,PA,1037,406,9.73963,63.33753,81
15901,0,23735.0,Johnstown,PA,4059,1197,4.80414,28.67436,81
15902,0,20554.0,Johnstown,PA,9218,3524,10.4795,41.74513,81
15904,0,9472.0,Johnstown,PA,11352,4482,19.49436,58.7727,81
15905,0,6445.0,Johnstown,PA,16938,6425,26.18963,63.87234,81
15906,0,22927.0,Johnstown,PA,8597,3424,5.79272,38.34014,81
15909,0,19159.0,Johnstown,PA,4792,1956,8.57679,49.39459,81
15920,0,19621.0,Armagh,PA,601,266,9.3178,46.67347,81
15923,0,16689.0,Bolivar,PA,1253,511,14.1261,46.64209,81
15924,0,22151.0,Cairnbrook,PA,826,354,7.14286,41.06126,81
15926,0,17595.0,Central City,PA,1987,799,11.72622,48.3289,81
15927,0,23278.0,Colver,PA,825,325,4.9697,36.5618,81
15928,0,14142.0,Davidsville,PA,1381,552,12.8168,55.47624,81
15931,0,10013.0,Ebensburg,PA,6880,2458,18.19768,58.90215,81
15935,0,18991.0,Hollsopple,PA,2269,973,7.71265,51.37822,81
15936,0,21187.0,Hooversville,PA,1146,452,7.67888,44.36556,81
15938,0,19247.0,Lilly,PA,2871,752,6.19993,53.27032,81
15940,0,12532.0,Loretto,PA,1986,431,12.23565,60.66872,81
15942,0,17242.0,Mineral Point,PA,1508,648,9.6817,52.84927,81
15943,0,19650.0,Nanty Glo,PA,3547,1416,8.71159,47.63979,81
15944,0,20506.0,New Florence,PA,2540,1087,9.56693,43.46986,81
15946,0,16195.0,Portage,PA,5053,1973,11.83455,51.78358,81
15952,0,13295.0,Salix,PA,1163,479,15.21926,53.51222,81
15954,0,20986.0,Seward,PA,1927,812,7.78412,44.87422,81
15955,0,19360.0,Sidman,PA,2341,1009,9.31226,47.53649,81
15956,0,21191.0,South Fork,PA,2299,926,7.04654,45.44695,81
15958,0,14486.0,Summerhill,PA,1540,656,14.48052,51.68158,81
15963,0,18609.0,Windber,PA,8318,3355,11.9019,45.20112,81
16001,0,9706.0,Butler,PA,29470,11310,18.66983,59.27743,81
16002,0,7290.0,Butler,PA,10701,4542,20.26913,68.52608,81
16020,0,19440.0,Boyers,PA,674,274,8.30861,49.035,81
16023,0,13389.0,Cabot,PA,3263,1106,12.3506,58.20912,81
16025,0,13619.0,Chicora,PA,3809,1558,10.94775,60.03584,81
16028,0,17808.0,East Brady,PA,1559,619,10.71199,49.44428,81
16033,0,8031.0,Evans City,PA,3909,1662,18.23996,67.65915,81
16034,0,16150.0,Fenelton,PA,1369,509,9.2038,56.43602,81
16037,0,6218.0,Harmony,PA,3267,1318,24.51791,68.41886,81
16038,0,17599.0,Harrisville,PA,2312,940,10.29412,50.78326,81
16040,0,20674.0,Hilliards,PA,689,294,7.25689,46.85523,81
16041,0,19511.0,Karns City,PA,1433,626,7.18772,50.74011,81
16045,0,19392.0,Lyndora,PA,875,357,12.8,41.43523,81
16046,0,1556.0,Mars,PA,6596,2703,43.85991,102.1249,81
16049,0,20220.0,Parker,PA,2207,923,8.06525,47.00037,81
16050,0,17749.0,Petrolia,PA,1074,457,8.10056,54.1111,81
16051,0,15644.0,Portersville,PA,2298,957,12.9678,51.15593,81
16052,0,12656.0,Prospect,PA,1477,661,16.58768,52.84927,81
16053,0,8735.0,Renfrew,PA,2262,964,16.62246,67.0145,81
16055,0,6680.0,Sarver,PA,5489,2311,22.57242,68.52739,81
16056,0,8272.0,Saxonburg,PA,3443,1296,18.64653,65.73566,81
16057,0,8682.0,Slippery Rock,PA,6211,2506,21.96104,58.08751,81
16059,0,5734.0,Valencia,PA,4661,1980,25.68119,70.21943,81
16061,0,14822.0,West Sunbury,PA,1600,710,10.0625,58.38826,81
16063,0,6273.0,Zelienople,PA,4785,1786,25.03657,67.16618,81
16066,0,1540.0,Cranberry Township,PA,15182,6574,47.08207,96.91016,81
16101,0,17576.0,New Castle,PA,25035,9806,10.84482,49.8954,81
16102,0,15208.0,New Castle,PA,4270,1782,13.98126,50.57666,81
16105,0,5913.0,New Castle,PA,11119,4451,26.13544,67.84613,81
16111,0,22535.0,Atlantic,PA,626,290,6.54952,39.8818,81
16112,0,17245.0,Bessemer,PA,1221,506,10.40131,51.60313,81
16115,0,13728.0,Darlington,PA,2490,992,10.96386,59.72725,81
16116,0,17547.0,Edinburg,PA,2586,1050,8.15932,54.60407,81
16117,0,13398.0,Ellwood City,PA,12261,5084,13.94666,55.42786,81
16120,0,14581.0,Enon Valley,PA,1594,682,12.48432,54.87213,81
16121,0,21344.0,Farrell,PA,4078,1655,10.91221,38.16884,81
16123,0,8917.0,Fombell,PA,1560,647,16.73077,65.95011,81
16124,0,15822.0,Fredonia,PA,1427,627,10.79187,54.50469,81
16125,0,12679.0,Greenville,PA,13054,5192,15.19841,55.19772,81
16127,0,7283.0,Grove City,PA,8916,3593,25.39255,59.72986,81
16130,0,17435.0,Hadley,PA,1445,596,9.48097,52.6479,81
16131,0,21162.0,Hartstown,PA,574,266,4.87805,49.30698,81
16133,0,14078.0,Jackson Center,PA,1088,474,13.05147,55.19903,81
16134,0,15779.0,Jamestown,PA,2792,1145,11.81948,52.8375,81
16136,0,18815.0,Koppel,PA,671,267,10.13413,47.70648,81
16137,0,10993.0,Mercer,PA,9218,3375,16.76069,57.8103,81
16141,0,18439.0,New Galilee,PA,1299,525,8.16012,52.10786,81
16142,0,5560.0,New Wilmington,PA,3173,1328,33.34384,58.44972,81
16143,0,12861.0,Pulaski,PA,2119,903,12.88344,58.68378,81
16145,0,15250.0,Sandy Lake,PA,1921,808,12.33732,53.31608,81
16146,0,16911.0,Sharon,PA,11125,4249,14.7236,45.07428,81
16148,0,7936.0,Hermitage,PA,9829,3848,24.28528,57.73708,81
16150,0,9792.0,Sharpsville,PA,6608,2707,18.523,59.13752,81
16153,0,14400.0,Stoneboro,PA,1700,715,12.41177,55.48278,81
16154,0,14591.0,Transfer,PA,2009,840,12.49378,54.83421,81
16156,0,11743.0,Volant,PA,2092,918,17.06501,54.79498,81
16157,0,18457.0,Wampum,PA,2431,985,7.36322,53.45207,81
16159,0,11776.0,West Middlesex,PA,4569,1914,16.48063,55.69592,81
16160,0,18268.0,West Pittsburg,PA,735,293,8.02721,52.75774,81
16161,0,21535.0,Wheatland,PA,555,193,6.66667,44.7853,81
16201,0,16063.0,Kittanning,PA,13116,5105,12.3742,51.186,81
16210,0,22391.0,Adrian,PA,755,336,5.96026,41.67975,81
16214,0,8809.0,Clarion,PA,4982,1909,25.65235,51.12455,81
16218,0,19131.0,Cowansville,PA,819,337,9.03541,48.67933,81
16222,0,21078.0,Dayton,PA,1524,634,7.48032,45.1122,81
16224,0,19523.0,Fairmount City,PA,798,342,11.15288,43.85952,81
16226,0,17802.0,Ford City,PA,6338,2552,11.59672,47.94577,81
16229,0,11982.0,Freeport,PA,3585,1514,14.67225,58.13851,81
16232,0,14491.0,Knox,PA,3064,1323,13.60966,53.17355,81
16233,0,13508.0,Leeper,PA,898,358,13.91982,55.20949,81
16235,0,15608.0,Lucinda,PA,816,315,8.33333,59.23167,81
16239,0,21122.0,Marienville,PA,1134,382,7.49559,44.94875,81
16240,0,20709.0,Mayport,PA,1112,462,6.56475,47.94577,81
16242,0,17662.0,New Bethlehem,PA,3562,1426,11.51039,48.49888,81
16248,0,20460.0,Rimersburg,PA,2454,1047,9.37245,43.98766,81
16249,0,19369.0,Rural Valley,PA,1412,601,10.41076,45.62217,81
16254,0,11313.0,Shippenville,PA,2503,948,18.93727,53.01141,81
16255,0,19600.0,Sligo,PA,1392,552,9.33908,46.69963,81
16256,0,23386.0,Smicksburg,PA,829,401,5.42823,34.26566,81
16258,0,12918.0,Strattanville,PA,1118,464,15.92129,53.30954,81
16259,0,21415.0,Templeton,PA,1394,597,6.02583,46.33219,81
16262,0,17425.0,Worthington,PA,2147,840,11.13181,49.82348,81
16301,0,14461.0,Oil City,PA,11999,4826,15.05125,50.77018,81
16313,0,22175.0,Clarendon,PA,1377,591,3.92157,46.44726,81
16314,0,15322.0,Cochranton,PA,3824,1676,10.2772,56.66223,81
16316,0,11514.0,Conneaut Lake,PA,3992,1586,17.91082,54.04703,81
16317,0,19566.0,Cooperstown,PA,1016,459,8.95669,47.49988,81
16319,0,19724.0,Cranberry,PA,760,337,7.63158,49.26906,81
16323,0,13461.0,Franklin,PA,11691,4709,14.96878,53.52661,81
16327,0,14675.0,Guys Mills,PA,2021,874,12.96388,53.79859,81
16335,0,9829.0,Meadville,PA,18890,7333,19.89412,56.60077,81
16340,0,19433.0,Pittsfield,PA,1563,661,6.46193,52.23339,81
16341,0,16980.0,Pleasantville,PA,1455,607,10.58419,51.99802,81
16342,0,19024.0,Polk,PA,1998,584,6.35636,53.6116,81
16345,0,8618.0,Russell,PA,2614,1110,19.47207,62.70596,81
16346,0,13787.0,Seneca,PA,2191,932,14.28571,53.81951,81
16347,0,17250.0,Sheffield,PA,1714,668,8.45974,54.94405,81
16350,0,17285.0,Sugar Grove,PA,1745,792,10.14327,51.93003,81
16351,0,20387.0,Tidioute,PA,1342,539,7.52608,47.4005,81
16353,0,19751.0,Tionesta,PA,2286,933,10.4112,44.38256,81
16354,0,16737.0,Titusville,PA,8093,3272,12.29458,49.68488,81
16360,0,18255.0,Townville,PA,960,434,10.625,48.30798,81
16362,0,17630.0,Utica,PA,631,293,11.0935,49.30698,81
16364,0,16740.0,Venus,PA,700,287,10.57143,52.64397,81
16365,0,9668.0,Warren,PA,14053,5291,18.9995,58.87338,81
16371,0,16519.0,Youngsville,PA,2555,966,10.56751,53.20102,81
16373,0,16447.0,Emlenton,PA,2461,1021,13.12475,48.99446,81
16374,0,19272.0,Kennerdell,PA,1140,487,8.85965,48.57734,81
16401,0,19279.0,Albion,PA,4294,1204,6.68374,52.304,81
16402,0,18997.0,Bear Lake,PA,524,234,8.58779,49.85225,81
16403,0,10895.0,Cambridge Springs,PA,4471,1643,16.8866,57.95676,81
16404,0,20200.0,Centerville,PA,2110,907,8.95735,45.52279,81
16406,0,17861.0,Conneautville,PA,2464,968,10.59253,49.48612,81
16407,0,17082.0,Corry,PA,7629,3217,10.9844,51.07224,81
16410,0,12944.0,Cranesville,PA,1155,503,10.82251,62.03647,81
16411,0,15257.0,East Springfield,PA,932,393,11.37339,54.9532,81
16412,0,3358.0,Edinboro,PA,5958,2460,41.59114,69.48586,81
16415,0,3884.0,Fairview,PA,5483,2251,33.21175,76.84634,81
16417,0,11981.0,Girard,PA,5542,2392,15.59004,56.55762,81
16421,0,7774.0,Harborcreek,PA,1800,744,19.5,66.85105,81
16423,0,16657.0,Lake City,PA,2710,1152,12.65683,49.25729,81
16424,0,19693.0,Linesville,PA,3680,1452,8.36957,48.10137,81
16426,0,9417.0,Mc Kean,PA,2582,1131,19.3261,59.28266,81
16428,0,8394.0,North East,PA,8387,3550,19.60177,63.49706,81
16433,0,11794.0,Saegertown,PA,3758,1459,14.44917,59.1349,81
16434,0,22046.0,Spartansburg,PA,1467,665,6.8848,42.05895,81
16435,0,20897.0,Springboro,PA,1380,603,5.72464,48.79048,81
16438,0,17464.0,Union City,PA,5340,2333,10.07491,51.54559,81
16440,0,8178.0,Venango,PA,590,240,19.15254,65.38,81
16441,0,11484.0,Waterford,PA,5761,2535,13.52196,61.71611,81
16442,0,11873.0,Wattsburg,PA,1890,848,10.31746,65.9985,81
16443,0,14068.0,West Springfield,PA,975,429,11.89744,57.2075,81
16501,0,23635.0,Erie,PA,1504,142,7.64628,26.152,81
16502,0,16186.0,Erie,PA,10715,3922,16.98553,42.92328,81
16503,0,23618.0,Erie,PA,9977,4188,4.35001,32.06104,81
16504,0,9666.0,Erie,PA,11526,4304,19.70328,57.67039,81
16505,0,4568.0,Erie,PA,12865,4804,32.41352,70.18935,81
16506,0,4294.0,Erie,PA,15530,6377,31.83516,74.33314,81
16507,0,20225.0,Erie,PA,6300,2117,15.12698,34.80831,81
16508,0,9297.0,Erie,PA,11131,4317,22.28012,54.65768,81
16509,0,5253.0,Erie,PA,18560,7247,28.39978,69.72515,81
16510,0,9633.0,Erie,PA,15907,6848,16.59018,63.19108,81
16511,0,8091.0,Erie,PA,7857,3154,22.01858,60.92632,81
16601,0,16614.0,Altoona,PA,22220,8889,12.37624,49.82479,81
16602,0,15677.0,Altoona,PA,21719,8375,13.26028,50.56751,81
16611,0,13984.0,Alexandria,PA,1828,812,12.69147,56.03981,81
16613,0,18478.0,Ashville,PA,1110,466,8.1982,51.94049,81
